id,first_name_vendor,last_name_vendor,code_vendor,article,article_value
efdd6317-7156-43ad-a3e7-7f068b3a98f1,Berkly,Habbin,IAN,Water - Aquafina Vitamin,$468915.00
6767b15b-be73-4e5f-99c4-4b35426a88cd,Reggie,Stetlye,ASH,Bandage - Flexible Neon,$629590.86
15e1e54e-5da4-4d69-9d26-4e3bda5692af,Lacy,Von Der Empten,0,"Pepper - White, Whole",$67707.32
a7aba596-65d0-47f4-92d0-60f7272204df,Inge,Demkowicz,ATF,Lid - 16 Oz And 32 Oz,$895596.41
37fb05a2-94e0-4983-aabc-ab30de640549,Sallyanne,Aujouanet,VJB,Olive - Spread Tapenade,$419491.89
81e6470f-6683-42e1-bd3f-1481f33b211e,Haleigh,Schohier,SIC,Cumin - Whole,$587898.99
70ed3711-418d-47e2-9995-03de206c5fde,Zechariah,Wyson,WTL,Squid U5 - Thailand,$373191.86
3f239236-79e1-40d0-b766-b20952997676,Sonny,Rosellini,IXH,"Wine - Red, Black Opal Shiraz",
4b79c59d-3e18-4add-8f06-6b12c6644121,Zulema,Luce,RBV,Muffin - Mix - Strawberry Rhubarb,$759425.17
9c67fc15-33b4-4bc1-a406-1111cc10b26b,Gae,Stanier,KBO,"Beef - Rib Roast, Capless",$538078.95
28801819-b738-40b2-af69-0d2bc1c7d609,Billye,Geikie,FNI,Poppy Seed,$277527.41
914904e1-2418-49c5-930b-f8c90621fa8a,Hertha,Gaishson,ECI,"Wine - Red, Pelee Island Merlot",$374452.83
71b35f5b-cbdb-491f-ac5c-d70fb27246f7,Sean,Kienl,SKS,Mushroom - Crimini,$161144.55
12d16821-fca6-4bac-ad90-ef895fb9e683,Evelyn,Santora,LRA,Vegetable - Base,$365616.20
f84a909f-2e6a-4fbc-8e04-73030f23845e,Adah,Gilhoolie,OVG,Oranges,$521169.72
6ebf5e97-6995-47be-9dcc-8c3c65b4ff1a,Chicky,Storah,BTQ,Parasol Pick Stir Stick,$543519.90
a316d759-4886-4693-a00a-130dbffdff71,Karine,Lowdiane,ACC,"Chicken - Base, Ultimate",$744485.91
277417aa-ed7c-4fe5-8f3f-20e218102a48,Curr,Manchett,LVP,Tea - Decaf 1 Cup,$459365.78
4a00aa9b-8c42-4cb2-8499-147a1ed2d118,Mame,Roaf,MRI,Lotus Rootlets - Canned,$357503.01
15d7a55f-c270-45af-8bd1-28009a9727c8,Nicolle,Rarity,MEP,Sprouts - Brussel,$732598.19
1fd4a4ef-bb52-4551-90bb-68bbba6834df,Yvor,Rother,WRZ,Sauce - Oyster,$626846.41
903f009a-7b59-424a-b630-81dfcbbb7c68,Andie,Tassell,MPX,Chef Hat 20cm,$302222.49
0d437cb8-f20f-44ae-939c-52c5fb7ac555,Saul,Leale,MSA,Bread Base - Italian,$242444.23
bb363ad5-6693-455c-9e3a-90957eecb4b6,Hunfredo,Cheevers,ACA,Lighter - Bbq,$471689.85
9e969b74-7033-40e1-b310-3c9d87e6ff65,Berky,Lammin,ELS,Cookie - Dough Variety,$313419.08
2484a727-5326-4430-abb8-1094947215da,Andrew,Dumbleton,YAT,"Soup - Campbells, Butternut",$533767.46
9090aa9a-f185-40de-8dad-515285582a50,Theresa,Warrier,NTC,Red Cod Fillets - 225g,$670346.34
a29bf566-ae16-41fc-baf5-5a1a9c04ce43,Frederik,Norheny,TEE,"Coffee - Colombian, Portioned",$553100.30
d0aa96cf-7971-4efa-b9ab-98c6aed411a8,Marcile,Windeatt,AZT,Chickhen - Chicken Phyllo,$517325.92
b5dc6639-db00-4939-a29d-a1cf74dd8b8e,Zoe,Gillebert,RIV,Oats Large Flake,$380092.14
19fb65d7-e88b-42ec-973e-bc497ffa8382,Karel,Assender,KGD,Bacardi Mojito,$986722.51
3b993e2c-e963-44fe-9800-22eb149b406b,Rianon,Vasenin,GEB,Bread Foccacia Whole,$51995.62
250bbcb6-873c-4c4e-bbe7-ecd5df04c707,Tiffani,Skill,PDR,"Pesto - Primerba, Paste",$487240.28
b032aa6b-1d40-4847-a527-060b52c3ce5c,Roderich,Gritton,AZR,"Wine - White, Pinot Grigio",$793546.98
c2093831-c247-46d7-95f2-e0877cb42206,Earlie,Grigolon,AJI,Veal - Loin,$71322.31
c23c54c4-e607-447f-a704-4f0ca9a6142f,Ronnie,Barras,ACM,Longos - Grilled Veg Sandwiches,$71012.56
79a19ac2-9e34-4def-8e27-fea71717a186,Prentice,Brownstein,SZE,Table Cloth 54x72 White,$262140.35
f0edb8bb-16cd-4000-aa7e-ebddf0f6f9d3,Britta,Retallack,YBM,Cheese - Blue,$439321.03
8cc64820-705b-4cf5-b689-b640eafb07a9,Yelena,Brace,LBK,"Wine - Bourgogne 2002, La",$317421.66
80f9f926-db04-4812-af12-fccf4316baad,Angelika,Spark,KMV,"Pasta - Rotini, Colour, Dry",$553079.89
24b4c546-5eaa-471b-b197-40c24e5d3a01,Emory,Lelievre,ACM,Aspic - Amber,$901099.27
de72f041-44eb-4bd7-910e-1d762bef9111,Zechariah,Lemerle,OBU,Cleaner - Bleach,$336397.67
31c818ee-9d0d-48e9-bc3f-c5bf027e42f0,Osmund,Korneev,BZC,"Bag - Bread, White, Plain",$427648.82
3db5db86-2e84-416e-a62d-afc75b0e8840,Erastus,Hawksley,RIX,Wine - Rioja Campo Viejo,$376586.52
412b8656-8318-4a26-a88f-da9a77598380,Rudie,Hardie,MZV,Bread Sour Rolls,$803401.57
5eccaf5d-0320-4114-876d-2d65d3574220,Juli,Ciccetti,ZBF,Spring Roll Wrappers,$892899.39
4db3de1f-436c-49d6-8728-908e083760f4,Benjamen,Ellif,BVU,Drambuie,$506962.80
3f50733a-3eac-4d02-9e32-3ca425d55f4f,Erin,Jikylls,ISQ,"Coke - Classic, 355 Ml",$355359.49
f6ca725d-591e-444c-8859-af6b0e0e8168,Arel,Davids,BZP,Wine - Barbera Alba Doc 2001,$814331.10
5669b56a-5f83-4f6e-bc0c-0c6eec68a55e,Cornie,Loxdale,CRY,Calypso - Pineapple Passion,$892261.70
023ed572-5b83-416a-9c5a-db502040da3a,Eddi,Melburg,KHH,"Fish - Halibut, Cold Smoked",$951740.42
28df45c6-1dad-4684-8f39-a066dd37c10c,Audry,Rive,GNM,Cookies - Englishbay Oatmeal,$267228.72
2bfc1164-2b8e-4879-b2dd-ac6c1bdf2c0b,Ajay,Livezley,HGZ,Shichimi Togarashi Peppeers,$769312.91
3af4a4ab-c331-4961-a37a-cf901695eaf5,Arman,Mepham,HZG,Tamarillo,$951580.48
85cbd4e1-bb7b-4152-9e2f-36728657fbd5,Alex,Fleisch,HUD,"Nut - Almond, Blanched, Sliced",$492023.62
73a81cd0-11ae-4a78-8ce2-a12f74b7aa83,Desiri,Keetch,IRU,Wine - Charddonnay Errazuriz,$567860.78
6a3a570b-7cf6-47f4-8951-35a8c52b25ab,Hardy,Pietrasik,IHO,Arizona - Green Tea,$661026.51
4efbc452-3e1f-4b32-b185-4db55b0c421b,Tessie,Middup,URY,Pork - Backfat,$909448.61
743a6e2d-768d-4cae-b85c-d09b95815b74,Shannon,Blaise,JEF,Bread - Crusty Italian Poly,$600793.84
4bb095a8-4a37-444f-b494-642771ea425f,Melvyn,Espinel,NAQ,Swordfish Loin Portions,$775754.83
823bffae-4286-4179-9541-ca54ec3e85f2,Sandor,Digges,AQS,Puree - Pear,
8244d201-98e6-46bd-81dd-b10495ce47a7,Ajay,Ciabatteri,CXF,The Pop Shoppe Pinapple,$516826.05
a16f1474-15e0-4b12-9b60-1321d3ce37b6,Kingsly,Brabben,GDE,Cookies - Fortune,$621040.29
496494e6-85e4-44f4-81d4-636602395c87,Caleb,Pocock,MAH,Dried Peach,$333732.78
f29ada8b-4047-4654-9def-5d5736f80c76,Arlie,Spinelli,ZGI,"Tomatoes - Cherry, Yellow",$19934.56
89188a19-20f1-4a53-aa07-03f4ce2f6dbf,Linette,Dessant,JSK,Wine - Manischewitz Concord,$828802.40
886cfbda-1197-431c-b453-c49574d70697,Bo,Kleinsmuntz,FEA,Foam Espresso Cup Plain White,$238845.29
432ccfc1-15b8-489a-aea4-c067e1476f9e,Harry,Stubley,GFY,"Mop Head - Cotton, 24 Oz",$208614.60
bb1baf2c-7c0e-44bb-98a4-374373569560,Windy,Stittle,TUF,Tea Leaves - Oolong,$664290.60
b0479cd4-3a66-42a1-856c-866d209918bc,Scotty,Paice,ISJ,Cheese - Provolone,$636943.30
b67269cb-ce78-41c3-98cd-d55685b221a0,Candis,Loveland,XXN,Onion - Dried,$521963.79
dfc484d4-dfc2-4d6f-898b-07e691341487,Nola,Mollett,AHE,Tea - Camomele,$897839.07
cd93e1f7-9ea8-4f1d-8740-97155c42e1d6,Woodie,Twydell,SMW,Cabbage Roll,
5271db9e-fe2d-451a-8745-b65f75233a0c,Kit,Longwood,PNZ,Flavouring - Raspberry,$266255.99
8adb7382-8383-4c0d-9bd6-9e1610f46873,Allys,Bartul,OGL,Wine - Montecillo Rioja Crianza,$806703.00
bedc06b9-8738-4ae7-9ef4-a00754869791,Janeva,Wrathmall,CKG,"Mushroom - Oyster, Fresh",$566627.10
75bb3850-00a9-41b8-a77b-d55af7e8a176,Tailor,Fould,JIO,Banana,$184384.74
01c3d81b-7929-4e8d-ab70-2a5f02452b43,Catie,Blinde,SFB,Wine - Wyndham Estate Bin 777,$308842.56
95fc6d63-c9ea-4a20-b577-7e23837a5751,Mord,Grealey,RVO,Apple - Northern Spy,$832083.09
5576adf5-ef13-4e77-be61-52f1a7759b68,Auria,Leyfield,SWO,"Lemonade - Mandarin, 591 Ml",$400885.70
b73af086-5813-4abc-9383-1f4bcad1dfd9,Benito,Tower,PWA,Wine - Bouchard La Vignee Pinot,$589799.37
4b92ee24-0765-4c6f-9d00-e4ea0ff68305,Early,Vernham,LBX,Ostrich - Prime Cut,$229386.17
2879517d-e691-4c90-80f8-d97104433868,Kean,Cloke,FLW,Chocolate - Milk,$345467.60
24870c48-1a42-4c6f-9eda-5e8fcd1574e7,Burch,Yarker,BZV,Snapple Lemon Tea,$54667.98
31095265-1948-4205-83eb-253d3381956e,Lanni,Orr,UPV,Scrubbie - Scotchbrite Hand Pad,$653304.99
639d7ca4-e9f1-4b02-a5dc-d3cd62c0b0d1,Gabriele,Georgievski,RLO,French Pastry - Mini Chocolate,$491776.62
edcca132-5a54-4d88-b0e9-7edd15eab0f4,Desiri,Woosnam,MAS,Longos - Grilled Chicken With,$31378.97
c3cc5455-d988-4b74-8a64-55fa12b7acfb,Veronike,Atthow,BSB,V8 Pet,$774155.47
77d2e719-6dda-4bbd-9a7d-314dc79f7208,Rani,Gammade,ONX,Russian Prince,$440243.03
8704b13e-844b-4cc1-8488-62685c8a1030,Karlan,Ragbourn,CZL,Cheese - Brie,$28648.50
20568427-0906-45b4-955e-f9e651115dd4,Rees,Allred,LHK,Island Oasis - Cappucino Mix,$603320.59
e18bece9-80f6-41e8-90b4-c08e0c21ca88,Lin,Hitter,TYD,Sprouts - Bean,$630605.51
56a380a6-b028-4853-a516-d6e55d4b4bb6,Titos,Wrench,TEF,Bread - Malt,$94173.90
cb4d041c-8a4f-4f09-9684-7d0a7f8a61f8,Agatha,Mealham,CUI,Pastry - Cherry Danish - Mini,$981061.25
a5a9c16a-1772-44d0-8efb-ac00c6c028c3,Waverley,Limeburner,XBB,"Artichoke - Hearts, Canned",$415194.08
1083e2c9-bcd8-44de-a959-0993c058fabb,Susanne,Giorgetti,SZA,Juice - Propel Sport,$55699.91
2fb72a80-0f20-40cd-b59e-e2fb0ebaff08,Franchot,Mugg,YSE,Flour - Bread,$886380.78
cf2895bf-8be8-4142-985f-c771db66dc28,Robyn,Hardiker,IRZ,Cheese - Pont Couvert,$689577.07
325613fe-7b10-43f2-b397-c7aca2b50b1e,Angeline,Baynes,ZNZ,Miso Paste White,$275912.66
7daa1563-7ed1-4be7-85f4-e02a5b8e89bc,Alecia,Makin,OYP,Rabbit - Legs,$297140.12
f1cefbfa-5fff-4ee5-bdfa-fc6baa805888,Darlleen,Fraczak,ICS,"Wine - Red, Harrow Estates, Cab",$403276.20
302050ac-07fa-4bfe-bfaf-1951e0f9f469,Eloisa,Sinisbury,KBF,Flour - So Mix Cake White,$587447.06
b32e9782-f4d9-4b9e-bd41-263f738811e0,Farah,Di Gregorio,SYY,Wine - Winzer Krems Gruner,$26750.04
d7fdc6ef-df13-46d3-996b-80fea6efcc11,Tiffani,Dobrowlski,UTP,Crab Brie In Phyllo,$986156.07
95e89c15-d574-4f10-9897-9a03c055eadd,Nev,Hamsson,WBG,Cookies - Englishbay Oatmeal,$968902.49
8d9cf050-020b-4400-8ad6-9cda0d93eb2e,Obed,Stollenhof,MDJ,"Sauce - Soya, Dark",$768617.64
9aac5fdf-dfa1-4e00-84fb-8cf42fcc6d85,Cindi,Demann,AFT,Chicken Breast Halal,$494033.19
c392a9ca-c919-440f-a0a9-09a8c40f17b5,Rora,Burrus,YOS,Table Cloth 144x90 White,$187.97
297c39fa-a242-4351-825e-19ef3552c2a3,Aube,Linnemann,LBT,"Beans - Black Bean, Dry",$901483.88
77e92b63-c98b-4927-8cc7-63078b4e60ff,Albertina,Refford,INM,Cheese - Sheep Milk,$685242.06
1fcaaea6-ca34-41c1-b582-acc4ba5bb83b,Jacinthe,Grigoliis,UGS,Godiva White Chocolate,$305470.13
a9a9db0e-4da1-45e9-b141-b70267aef623,Veradis,Dowbiggin,RUF,"Crab - Dungeness, Whole",$10356.58
f5824654-244c-4cd6-a466-ef07e04402c5,Prentice,Larking,ZND,Yucca,$109825.69
90bdb2f3-cdba-4353-8e74-b8540de95356,Penny,Crips,BYA,Compound - Raspberry,$604399.77
ab5413e4-ee48-4f75-b669-c8e9ad5c34ba,Renado,McGettrick,CTC,Bread Foccacia Whole,$261418.55
97cb4944-c723-42c0-ab2d-8e5cecb6592a,Drusy,Kaysor,TAK,Beer - Blue Light,$917508.31
832464d2-dad4-4e52-a78e-44fdec4b31c5,Joyous,Pilgram,LEK,Parsley Italian - Fresh,$624565.17
6b555d3a-2c07-4098-815e-3d9f3a5204be,Thaddeus,Dymond,KSM,"Mushroom - Shitake, Dry",$766110.69
e695b92e-742e-445f-bdd0-a3f1a5aa39b4,Mannie,Cathrae,BRT,Muffin Carrot - Individual,$454077.14
d5b16b4c-4f07-4134-ba35-981389e45e13,Ben,Valde,MUN,"Bread - Pita, Mini",$957372.15
d7a4555b-1aac-4c6b-a79b-460014ddb0ed,Viviyan,Kochs,OSL,"Plate - Foam, Bread And Butter",$967988.86
4bcdee9e-14bb-4fb4-8a8d-aa54b6a8db68,Sheppard,Stocky,0,Coffee Cup 12oz 5342cd,$186116.66
2247e9dd-9cfe-42d9-95d4-5b290585264d,Brietta,Abramchik,MUA,"Lettuce - Mini Greens, Whole",$702909.65
baa072b9-e40c-44fa-b3c4-14ca2bebbc1a,Alphonso,Macro,ABB,Bread - Wheat Baguette,$232034.15
5a07b649-c9d1-4103-8d74-c712f42f11f3,Rockwell,Acory,MIT,Cream - 35%,$712792.06
836fc190-960e-42b3-85ff-0691ecde6dbb,Fayina,Corss,ITI,"Soup - Knorr, Country Bean",$747772.36
93518226-4328-45ca-a48b-7c65b6d604e8,Daisi,Waltering,KMN,Goat - Whole Cut,$501520.43
45b59747-44ca-45f4-b4f1-0374d1f39460,Guilbert,Crutchley,MAL,Table Cloth 62x120 Colour,$799530.68
3025d8a9-23aa-485a-9833-a5028e7c6092,Andee,Fayers,DGN,Pineapple - Golden,$266032.76
a001f7d7-dd21-4bb2-8dbb-59d156940290,Lorry,Tyrone,LID,"Tabasco Sauce, 2 Oz",$89875.49
0ea5d8ef-e8e8-4d6e-8c47-bfe8ae848c06,Dur,Brislen,STP,Wine - Lou Black Shiraz,$953295.25
f083d6ac-af31-4d1f-9758-8c52085ee9a9,Virge,Gopsill,TLL,"Beans - Fava, Canned",$319476.25
c445c2a6-f2b6-47b6-9906-3c22f184a03a,Mildred,Rosenthal,APF,Filling - Mince Meat,$219121.07
4ca76e10-488c-4f34-b046-4840f646686d,Maurita,Housegoe,WRE,Wine - Prosecco Valdobienne,$268038.51
0eb33494-0d3f-4a80-aee4-eff5c1ac5337,Moselle,Hussey,VAD,Wine - Marlbourough Sauv Blanc,$531012.14
0bf08c1f-f44a-4762-b97f-3baa6ff526e0,Faunie,Ingledow,TXF,Drambuie,$483937.34
ae85dee2-9079-4a6d-af50-d3d6ba021586,Stavro,Tommis,YFG,Lidsoupcont Rp12dn,$356753.67
44a4d69d-6124-4281-8876-4eaa96d8311b,Hyacinth,Rolance,SHE,Lettuce - Belgian Endive,$4422.17
bd46e671-ee8b-423d-9cd0-16e36b5f9535,Corrie,Simonetto,BSW,Jameson Irish Whiskey,$855814.24
83a4aab3-425f-409a-910b-62c4766eacc3,Bettye,Sellor,FNC,Orange Roughy 4/6 Oz,$765647.91
0e60bd86-2748-4f4d-8df7-5fc7323cb738,Gilbertina,Oiller,SAU,Melon - Watermelon Yellow,$740055.73
78aa4348-0418-40af-a43f-e21021f02809,Page,Rudloff,VLC,Sunflower Seed Raw,$688053.66
f45e2b3e-1bec-41c3-8b52-c79e4f0228a3,Tish,Castles,ANA,Anchovy Paste - 56 G Tube,$327906.05
18ca905e-422b-49c9-8aca-f352c97499b4,Janessa,Elletson,SJP,Vaccum Bag - 14x20,$415421.30
8c6a5133-ab0a-4155-8bbe-47d244d75b3e,Minny,Cridlon,BCX,Wine - Dubouef Macon - Villages,$530450.90
f617a862-677a-4f93-883e-c0a6332325c8,Melosa,Ashcroft,KON,Puree - Raspberry,$805827.92
4dbb71a4-6738-4a99-9680-7f26b86d6155,Curran,Argyle,TGZ,Chicken - Tenderloin,$112980.21
5f78d8f5-994c-4b13-952c-130e5971df20,Trista,Whatham,FAJ,Alize Gold Passion,$544520.42
2147dc5d-0568-481e-baa1-b04f058ad9b9,Drucie,Dalziell,SXT,Fennel - Seeds,$876575.45
271d7a55-b58c-413f-8ce5-0aa0f96c3d63,Devinne,Kolodziejski,MTN,"Wine - Sherry Dry Sack, William",$915275.63
ed9eadd4-e17e-4584-8129-472c7da0e297,Doris,Revell,HAF,Cheese - Blue,$162984.42
b4bfae49-4742-4e2a-8dc2-6f3235368351,Corrie,Giffaut,WLW,Kirsch - Schloss,$758261.53
e378caa3-6dff-4e14-81e8-a2dfd3141cd2,Hamid,Bonanno,ADN,Tea - Herbal Orange Spice,$664923.84
ce793edc-5799-4f7f-b2a0-8263d87f6d79,Armstrong,Malter,PMF,Steampan - Foil,$388704.80
bd6d81eb-658c-4cec-aae2-ba6fb80304b5,Javier,Parnell,KBZ,Bread - Ciabatta Buns,
5306f792-7524-4a28-a727-85a721565ec6,Kean,Dalyell,MGV,Container - Clear 32 Oz,$682854.26
a8c2e631-2897-441d-b4fe-8636a567c853,Giavani,Edie,ESW,Gatorade - Orange,$419356.58
90867fe2-9b4e-48b1-b922-48712221df27,Mychal,Gors,LMC,Cheese - Feta,$571855.94
b54dfa9f-745d-488c-b966-19b2ae7baca9,Ingamar,Itzcovichch,IZA,"Pork - Tenderloin, Fresh",$203717.09
aeee0ca4-46e5-4a7d-bf86-232de235f258,Llewellyn,Meadows,GAX,Spice - Greek 1 Step,$859028.78
9a6a3b0e-3c41-4b3f-aefc-0f1e1bf521ca,Irena,Sheridan,THX,Bread - Onion Focaccia,$731846.01
9e38a092-07e3-4613-8ec8-721fc8ef7f7f,Ware,Cutchey,ASG,Cranberries - Frozen,$546125.57
5a591c67-8ea5-4262-81b0-b629e86e6300,Janos,Hardey,BUM,Puree - Guava,$647830.39
8f9ca098-c8eb-4ad2-a86b-6464e51395a1,Marijn,Quinton,WYB,Muskox - French Rack,$807048.12
f3500a6f-b6c4-4889-802b-3d1367579735,Pamella,Franceschino,LPK,Lemon Tarts,$229847.50
287776e5-3168-4008-a5cf-20c61b86befd,Erinn,Congreve,YNS,Chips - Potato Jalapeno,$495990.57
183894d2-983e-413f-8858-0767e6337325,Auroora,Scothorne,CNH,"Marjoram - Dried, Rubbed",$381572.52
d71d2005-8e63-4360-8f81-f507c1de8e71,Cesare,Windress,PLL,Trout - Smoked,$680228.45
4c7b188e-0b03-471d-bd60-9bfb6f553134,Hoebart,Bilyard,CMX,"Rum - Spiced, Captain Morgan",$479424.86
7786c980-d900-4d7c-a0de-b68c38c45b0b,Lamond,McIlvenna,GIS,Magnotta - Bel Paese White,$40728.01
aad318f3-8a72-46b5-ba7b-c45465a4835c,Reggi,Teager,XBJ,"Cookies - Oreo, 4 Pack",$599649.17
d229ff22-21b7-49d4-b868-b6287d1962da,Goraud,Monson,YGK,"Bar Mix - Pina Colada, 355 Ml",$775167.18
afe87954-3efe-44ca-9863-ec179fa7cbaa,Johann,Patinkin,GOP,Lobster - Live,$25671.79
5cec2cc6-641d-4de3-88d2-d58b2f43faf8,Carolus,Castel,MBU,Dc - Sakura Fu,$954931.21
5157db07-3602-4957-bff4-e13f22926744,Emmalee,Churn,LPF,Spic And Span All Purpose,$981278.09
25c7d1c8-2bf2-4bda-8257-fdf88d459cb9,Kelila,Moorwood,OSR,Ecolab - Ster Bac,$363763.79
5ad64fb1-009c-476d-b6f1-bd03329c57ee,Barrie,Paynton,KTO,Beer - Original Organic Lager,
5c48f3e6-38c4-4dd1-969e-2a7b875b716a,Freddy,Berthon,KLN,Apple - Custard,$799286.36
53aa3228-00cf-49a4-a6cf-26f45f78e39b,L;urette,Alwen,NVS,Cookie - Dough Variety,$842469.85
d58d6ca5-9b26-4e3b-a89f-c6801e13bb04,Krissie,Terne,LLK,"Roe - Lump Fish, Red",
2825adcb-92c8-4247-b479-58e87dc0ea92,Gerhardine,Nuscha,JAV,"Cookies - Oreo, 4 Pack",
8cc7d562-ce62-44a2-b279-3a8c71b93cd3,Marys,Copping,POW,Ham - Black Forest,$53451.12
098853d2-9b43-49a7-8990-ff38921a4e0e,Angelina,Dendon,JIW,"C - Plus, Orange",$813443.90
5fee8e22-90ce-413c-9169-2df4261549d2,Rossy,Mackley,GPT,Tomatoes,$47434.72
2efb77e8-cf49-4542-b79e-4259406cae52,Chen,Crunkhorn,MVA,Cookie Dough - Chocolate Chip,$363883.90
542021e3-e6a5-4362-b964-55e51def051c,Darryl,Gorcke,PIA,Bagel - Ched Chs Presliced,$850019.48
1e9d9c3a-b1fd-4ef2-9246-719ab6493d9b,Farica,Bryce,LCK,Ice Cream Bar - Hageen Daz To,$811146.56
abee9d32-9050-4ada-be0a-038edca275a4,Michale,Hierro,LYM,"Veal - Brisket, Provimi, Bone - In",$627794.65
7787bfa3-8a1b-48de-8f3f-b880a14eac02,Genovera,Pimer,RLA,Bread - Rye,$195974.74
76ff4451-f4fb-4b77-8450-b3a41112576f,Ulrike,Beadnall,SHW,Puree - Pear,$704434.33
bd26fb0d-e185-47f0-be0a-d1d0842f7bdc,Reginauld,Draycott,ESE,Basil - Seedlings Cookstown,$236094.32
0a8384fc-235e-47ad-89a5-5da1ba248389,Hermia,Iamittii,JQE,Butter Ripple - Phillips,$861542.79
4c1beb09-ca18-4ffb-ab9c-774519175ce9,Fonsie,Kille,LSM,Olives - Stuffed,$891717.58
d883f2ab-cb0c-4c67-bfb9-b2a76ddc5cc5,Bennie,Flintoffe,ISN,Noodles - Steamed Chow Mein,$799305.15
79e48175-b771-471f-8201-eb573d68cca8,Guenna,Proffitt,SYK,Beer - Moosehead,$875969.78
53a0bd24-3c1f-441a-841e-6bd1ee4d172d,Bald,Ayto,PLV,"Beef - Outside, Round",$636486.28
ced63e1c-3f63-4b12-890a-32b108f0532c,Tamra,Jerson,APF,Rootbeer,$115554.72
da54c9b7-4e6e-4da7-9994-fbb9436d7ad1,Ruby,Djekic,GCA,Table Cloth 81x81 Colour,$744732.69
1f19d1ce-4d42-4f35-8301-b2bb8b34558b,Crissie,Zaniolo,KKZ,Dried Peach,$418417.16
50e5d050-cb61-4144-9350-74bbde371764,Cassey,Readshall,PGR,Nougat - Paste / Cream,$275042.99
9d6a0cb0-c7a0-4ae5-87ef-2313073f6a19,Boone,Randalson,PVG,Rhubarb,$937324.07
b0ddde65-bc37-4f0c-8e9e-101d2f8898f6,Ted,Shingler,DLZ,Mussels - Cultivated,$600751.13
173e4b20-8646-45aa-a315-1380a84627fa,Jaquith,Klosser,AGU,Beef - Top Butt,$423504.35
4c62203e-b145-49cc-bccb-54d12536eb22,Aharon,Raspin,SHO,Sobe - Tropical Energy,$641178.13
a9c0096b-2b0b-462e-b1b1-b652c9cf17f7,Natalee,Krugmann,CLG,Tea - Herbal Orange Spice,$689899.42
5d9fd2a0-cf9f-47b9-95cb-d8c892bd7e8d,Elliott,Woodger,SJV,Chocolate - Milk,$185432.20
2f4b8bbf-8279-4ec0-80e3-04f012de0525,Durante,Broschek,BAF,Mcguinness - Blue Curacao,$38006.11
7390f75e-7dcb-404c-92fc-f9565e1fb5fc,Munroe,Dewsbury,KUY,Waffle Stix,$628217.42
3d4a9a76-b5bc-4f90-a1d7-d3a0acf705f9,Alisun,Riccelli,MXG,Cheese - Sheep Milk,$715087.05
fca8fc9f-e8b4-4217-978b-1028798fc152,Kellen,Tresise,KEH,"Chicken - Leg, Boneless",$891321.52
6977a18a-3de3-47e6-86df-e4df760dc82b,Shurlock,Dullard,CZE,Corn Meal,$433972.37
600e6473-ac86-4d78-bef1-a4cc255436db,Inigo,Padkin,HNI,Kippers - Smoked,$628591.07
39c731d7-9024-4b94-a07d-020d8daf9986,Yance,Godard,SRJ,Cheese - Parmesan Cubes,$32910.09
34258b22-28e3-4d22-aec0-ca25f05b8a74,Babette,Trathen,KIT,Plums - Red,$431779.32
91e0e738-9322-4103-ad1c-cd2c6b1a60b3,Eugene,Hedlestone,JUJ,General Purpose Trigger,$972078.16
e756b368-5e2b-4395-b1bd-0f913c62f320,Jarrad,Lemmertz,IOU,Mudslide,$463593.52
0afbcd60-1596-45c3-a106-2ab5625847ed,Gayle,MacGruer,SRE,Soap - Pine Sol Floor Cleaner,$895563.46
35be320b-0a3d-46cc-8c9e-24c35d0e3533,Janith,Rotter,MMM,Cheese - Le Cheve Noir,$13329.15
56c11b58-9dd3-46cf-8759-35224e803773,Bennie,Churly,CLX,Quail - Jumbo,$821477.74
fd659b9b-e536-42d4-9163-44283508cd56,Lorianna,Gebhardt,KRV,"Chocolate - Pistoles, White",$209892.72
b0b9dc75-a738-422e-8eec-bc649c5d8565,Fred,Eglinton,GMN,Mangostein,$986803.73
ff99806b-f453-44fa-9b29-36adc6bfd50e,Erminia,McCurdy,AIT,Mushroom - White Button,$557601.79
494d775b-87f1-415c-bf4c-68ee3cf05a5a,Louisette,Ezzy,YVC,Pork - Hock And Feet Attached,$392595.88
666f8491-71db-4234-8bb6-78f0c8e88af7,Tore,Rajchert,SHQ,Capers - Pickled,$821952.51
820e7bb0-287d-41f8-a388-70bad1b643cc,Jacquetta,Cassidy,TIP,Kumquat,$760415.26
e8ec90a4-702d-41e9-9d85-08da18014a02,Fernande,Kennham,HLO,Sambuca - Opal Nera,$592352.27
613b7d2d-7738-4244-bd3c-5fb9a86035c0,Mahmoud,Entwisle,EUF,Fruit Mix - Light,$206136.90
24b004e6-98ec-40ce-a877-18238efec06f,Harbert,Mac Giany,ERQ,"Cheese - Brie, Cups 125g",$710102.15
a692cfbd-789f-4223-a2a3-fe0dd47a294f,Gwen,Perell,AYU,Olives - Stuffed,$746796.65
606dbe24-5037-4507-816f-f0c5a0f25b91,Bernie,Earwicker,YCV,"Water - Mineral, Carbonated",$582450.72
bfe7368b-f153-4ad6-b6b7-1294ed933ec7,Haskell,Veasey,CTX,Table Cloth 54x72 White,
fbb2a5bd-0e37-48ae-b2ab-2e7e2763a1b4,Gabie,Traves,ZCO,Wine - Saint Emilion Calvet,$161246.86
30d20c44-3242-46a1-b433-4385cdff78ea,Kristien,Bleasby,BZC,Chevere Logs,$812627.00
